Cell_ID,Cell_Type,Disease_Status,Gene_E_Housekeeping,Gene_A_Oncogene,Gene_B_Immune,Gene_C_Stromal,Gene_D_Therapy,Pathway_Score_Inflam,UMAP_1
C0015,Cancer,Tumor,4.806178989427546,17.469472256530533,3.190610876614082,3.4472861572254874,10.182481323056003,5.37900103516277,1.186348929508015
C0016,Cancer,Healthy_Control,4.871413960865303,10.905558427864387,1.9810285696488437,3.929216640052356,9.148784220643476,7.546015210376632,0.22362637599947321
C0017,Cancer,Tumor,5.3951094865326805,16.594615070535934,3.028544691555346,3.750441667283547,11.121503297456835,3.0582097756338227,2.0306107937322757
C0018,Cancer,Tumor,4.834181235596232,18.40524659942287,2.6162616998325645,1.8258470644546652,8.919569381080507,6.18207661555102,2.6895802626635663
C0019,Cancer,Tumor,4.540293476836772,13.136639848372074,3.5225730229787673,1.5008686376014644,9.219893479860946,8.009024955564318,1.3798715865043794
C0020,Cancer,Tumor,4.864027057704188,17.217987315335165,2.511085512967065,4.693611033073424,9.485712728411269,4.346264199705544,1.551136326118375
C0021,Cancer,Tumor,4.680959792441238,15.394402177308312,2.2394913129618117,6.47208217946436,11.53250801535178,4.869613028285463,1.207436140712468
C0022,Cancer,Tumor,5.312173045060172,14.213039393762374,1.1691774444515044,3.821910792189909,9.734844939773874,5.88797772909081,2.284323609282817
C0023,Cancer,Tumor,5.746078255338013,13.785604056009888,3.483836442725649,2.638394808868167,9.443554168877165,3.603773159126147,1.800243287206286
C0024,Cancer,Tumor,4.753541964062128,15.869159896121639,2.7089261208308417,3.9955501897522794,5.907863249361145,5.497738920980724,2.800664478609195
C0025,Cancer,Tumor,4.957010556265375,11.97823913128324,4.15707155819533,3.372316428105897,14.298436310485243,7.264598015257628,0.40856795826314474
C0026,Cancer,Tumor,4.991090669070407,15.975247559728752,2.129374164655818,3.11791604397871,8.039918976947565,7.722575280218813,2.4489847738053747
C0027,Cancer,Tumor,4.674268125897782,12.076193930278379,3.1195900914339605,4.408636175462504,8.271511212786438,8.319444434757234,2.855478678664321
C0028,Cancer,Healthy_Control,4.413312672610194,13.066258103159788,4.276737861449827,3.149050767425662,7.4290466942015865,9.715575476564464,1.8181338243357645
C0029,Cancer,Tumor,5.112874332084752,14.401176127209206,4.1619917838505165,2.2325938883898457,13.277951284122178,4.343248006926278,0.9178340699108728
C0030,Cancer,Tumor,4.0494712264418915,13.801605996737106,2.855218254960666,4.8621796310743495,7.647314800630863,8.103377835336493,-0.43112868819430195
C0031,Cancer,Healthy_Control,4.797793024060685,16.63879303929656,2.1510557434532664,2.09192614557601,8.66246121166441,9.478238373713246,2.207534566288538
C0032,Cancer,Tumor,5.66926320447636,13.948386264779277,2.071232265262095,2.6417021380532955,10.63389948306292,4.468777049655097,2.2541230697630494
C0033,Cancer,Healthy_Control,4.44100536034912,12.886288533396403,2.5295162117446406,4.878203630604089,11.357826581853338,4.775343520700957,2.202558352305645
C0034,Cancer,Tumor,5.205174001463589,11.657018104656043,2.3008021820040088,6.512309648150299,11.028790776559292,8.12995820348539,2.119715037518813
C0035,Cancer,Tumor,4.374798341042425,14.181389186266854,2.446812076893517,3.662425996707121,9.982477214206183,5.348803310999019,0.7711213717105961
C0036,Cancer,Tumor,5.394753123492652,14.925574123228563,2.422385240039922,3.129729637526596,8.297503442279412,10.194085797592631,0.7766902527240569
C0037,Cancer,Tumor,4.074233215273647,15.620044791693315,3.219605258741381,3.6686159963227385,7.641120351265368,8.375954217591554,1.7243105082762265
C0038,Cancer,Tumor,5.16797082663255,11.42417385345156,2.827399959840243,4.3765819740520495,9.874681670647332,7.051031824472156,0.5591055987509898
C0039,Cancer,Healthy_Control,6.058237751266587,11.231735449761127,2.5052986636038974,3.9796192430553425,4.386013158756036,10.46744711975502,1.5867167544050373
C0040,Cancer,Healthy_Control,4.5702075175283605,13.182473055531586,4.435099362275315,4.920268729487528,11.114515825529146,7.628380527240569,2.756053270392325
C0041,Cancer,Tumor,5.633718378724213,13.827907659206822,2.9274085830829755,4.375385610734686,9.978512944607031,6.502388784587724,1.5487227459481459
C0042,Cancer,Tumor,4.927963861163602,9.12568219908756,3.611169942723115,3.3974289024041124,9.661690594085478,5.232563890308148,2.1655355223258175
C0043,Cancer,Tumor,4.916380650945732,13.377059108960491,2.751461793105337,1.4236281913783184,11.840800322377449,6.49043053147297,1.4346552061324025
C0044,Cancer,Tumor,5.734350942403676,11.553669913575623,1.856138958462509,1.98821879412328,3.7194452068681247,7.936153986224674,0.5935225016989399
C0045,Cancer,Tumor,4.715559454584496,13.28010052721868,0.7558885648179667,3.373650766696867,11.879977551444462,9.51376732894413,0.9410533466682316
C0046,Cancer,Healthy_Control,6.032055217269025,14.233222524553105,2.227566737304292,4.511062629786755,10.658707188560623,6.292715203226989,0.3754764836313338
C0047,Cancer,Tumor,4.828438335005134,11.755788135394745,3.7408504613598317,4.119960327034903,8.51093698186525,4.74042788380428,0.8103540709341569
C0048,Cancer,Tumor,4.758208931181466,14.14896069959338,3.4827624879823333,1.3243686484681176,10.009379443482786,7.372342246649003,1.6957580779327157
C0049,Cancer,Healthy_Control,4.904155426258542,15.142639008278481,0.7821408775712202,4.190427921133602,11.470038362451279,7.361385819908446,2.877336199242107
C0050,Cancer,Tumor,4.091304760227272,12.74141164423578,2.1564211650206717,4.987804758375041,5.13717068303713,7.972758415682445,3.107260847054576
C0051,Cancer,Healthy_Control,5.711183198209477,11.204512601944268,3.208035436396956,6.211543142916468,10.075318684704794,7.669974667670908,0.5875342901779763
C0052,Cancer,Tumor,6.101246583554309,13.539974694166698,3.271986569600731,4.376029651340337,10.939373218139767,8.079406237433522,2.9313462535051418
C0053,Cancer,Tumor,4.5045904000499455,16.054032092748344,4.510149909277436,3.740972724717639,9.59054831745797,5.702770290568335,1.7253641299668927
C0054,Cancer,Tumor,6.021902579024635,15.68534263509111,3.0575268245557536,2.4264026658146065,9.852095132805058,8.218818476674127,0.16831393743808243
C0055,Cancer,Tumor,5.247588790015649,16.426403288502136,2.4854932515986246,4.624013808708387,11.014909312307143,6.113293252811566,2.0599942521301706
C0056,Cancer,Tumor,4.716350180179939,14.14168243024043,2.162489280878553,3.968173494891445,6.401601777890902,7.099852988976872,1.0663484101793164
C0057,Cancer,Tumor,5.330981752014898,13.156098843179883,3.318702809233719,2.2395486169493246,9.925444156115658,5.973039534331336,2.8240465223528837
C0058,Cancer,Tumor,5.030902573878127,15.288185076843734,1.687875351085981,2.9950088376071338,13.662123760611038,4.444997137537323,1.6014547788009332
C0059,Cancer,Healthy_Control,4.32215528996656,16.768955705874202,4.574584852400974,4.536038470418442,10.761004338484607,7.802385346093055,1.8819241085206233
C0060,Cancer,Tumor,5.017821136194964,14.752931003400965,1.3182825785502592,3.5966831650675695,9.148080885630833,7.324917852205556,1.3957215055208199
C0061,Cancer,Healthy_Control,5.217198988141828,14.347993640781768,2.3962890163330757,3.5610817540418505,7.507788227174686,8.035572707748306,0.12246256736025218
C0062,Cancer,Tumor,5.10014248213337,13.303586709709396,2.86252425899876,4.357767601187125,9.086894796041681,4.311619547418852,0.3619258477963332
C0063,Cancer,Tumor,4.679869180870009,15.703514647397276,4.743777918100628,3.6946382598306156,9.886620936135271,7.531486883670796,1.6282143996050413
C0064,Cancer,Tumor,4.1671927064443075,13.608816889548386,0.7376605828921132,2.9803147464686806,9.670344487087034,9.777462323559607,2.2843586995042644
C0065,Cancer,Tumor,5.559634839536557,12.162358761150877,4.104943534704138,3.649451873881828,10.273854459882388,6.2723240613245475,2.702562973550032
C0066,Cancer,Tumor,5.721916640927426,15.485936675527935,2.496141998057153,2.2652541905314907,6.812158460948947,8.711381951172116,2.158978565527276
C0067,Cancer,Tumor,4.743794213069702,11.594827866091318,2.4082253662780007,2.1907208749515217,11.885240584562617,4.660515326070081,-0.14887400522407712
C0068,Cancer,Tumor,5.849040865350394,12.56370033226219,3.1334305117201584,3.724595214841883,12.046638597515772,5.868454110321563,2.5714648048037994
C0069,Cancer,Tumor,5.596745391339706,15.039600367026594,2.3534617838708844,4.102365228304851,6.617270282334402,7.442084783424638,2.385103061093549
C0070,Cancer,Tumor,6.137290166540228,11.679987007530364,3.043288630485588,4.604814553530732,8.64908102073662,5.927190417537057,2.041477387491082
C0071,Cancer,Healthy_Control,5.488751921949122,16.12954529372484,3.3712359683568263,3.153687277407911,10.65415785181182,8.000536528922256,1.8004439080903767
C0072,Cancer,Healthy_Control,5.27794891246342,11.587607658589352,4.539638690497484,1.7000339295581124,11.751953339896977,6.597656850966058,1.811864921682191
C0073,Cancer,Tumor,5.76113711657183,9.908929448847928,3.55621055386018,2.8475246095375994,7.755467711974098,6.809367476148062,0.03522374019998242
C0074,Cancer,Tumor,4.725300635530966,16.66329698058575,3.777402064457389,3.564549666586667,7.4722132011067846,8.253497965578186,2.248915979276097
C0075,Cancer,Tumor,5.298057941066499,14.155481642539176,2.0672805086941644,1.6363912006230092,9.459401312046904,7.228322095095368,0.9114632997606995
C0076,Cancer,Tumor,4.245604328191347,14.125461129697598,2.328335740430984,3.7581626882163257,7.321622525060688,6.148181226908656,3.9317514538115095
C0077,Cancer,Tumor,5.519729086962748,17.862640168655822,3.3550715736457093,3.139978757668637,13.088455994367727,7.23747471329232,1.7339806003360079
C0078,Cancer,Tumor,4.084047274770419,15.961908759464203,3.4128007074076994,3.1260646828441474,11.673196947123431,8.882175178783932,0.9173660289801513
C0079,Cancer,Tumor,5.494961241791643,18.37356523003441,3.240110830451042,2.775668741571856,10.408274561273167,5.192046503690104,1.9236859235608699
C0080,Cancer,Tumor,5.301355800557641,14.23002451778814,2.8654092969208245,5.746790793580141,11.36063284649515,6.211603275534994,2.251523099421081
C0081,Cancer,Tumor,6.172056566768722,12.463700597340438,4.117983645941131,2.9389791945270916,9.426069591407305,8.533343160778655,3.176903923736081
C0082,Cancer,Tumor,5.476486904562002,13.977451530848601,3.372947270174008,1.7237450333043343,10.286208337226993,5.434700643249672,0.728864080780199
C0083,Cancer,Tumor,5.4099055959042035,12.243218393352414,3.128518054501854,1.7066396345663724,9.918740402261758,4.665449123396263,-0.10797685145511338
C0084,Cancer,Tumor,5.3991910412504565,16.221468229682596,1.6094485714014337,3.2977039264671317,10.36984137617631,6.899791577261133,1.4308596726841762
C0085,Cancer,Healthy_Control,5.098917056045505,14.648361480351719,3.01437695388332,4.782325689388654,10.014392265212084,4.868481567596046,0.6281907473034894
C0086,Cancer,Tumor,4.272446483300811,15.883041268018822,2.139528528302707,3.543838023472343,5.122613079753103,6.635889351593121,3.2284071631108153
C0087,Cancer,Tumor,4.638939979558733,12.159597535406268,2.6870898066171796,4.401254941452157,9.592562706985243,5.084773198472843,2.0728914448154807
C0088,Cancer,Healthy_Control,4.740576736719433,13.886507012177534,1.4782279292767173,1.8350007351537274,12.705113752761324,6.402417062775468,1.4417593875372767
C0089,Cancer,Tumor,5.351441735682239,12.766430799973229,2.8473401957008515,5.114463117549034,12.203027898796611,9.361841230757431,1.1436387695911026
C0090,Cancer,Tumor,5.411050900055092,13.644466609621812,2.8001558457432316,1.883827285834711,5.930694656795004,5.758840613624855,2.164264305909854
C0091,Cancer,Tumor,5.382194076049147,16.88269375057717,2.727054059338576,5.037234055886442,13.831735011389622,7.252502799649854,1.375804135551262
C0092,Cancer,Tumor,5.22811568102467,13.954646701108679,2.281653912563827,3.5887343728537027,13.315182349461423,6.608213543207638,1.7718327142870611
C0093,Cancer,Tumor,4.100614862982015,12.439123186644363,2.467137154802827,3.522720081981569,10.25562983786127,6.972536001519593,2.1895426722628315
C0094,Cancer,Tumor,5.047356097693653,16.86135581577655,2.651856129774697,3.4021899833995897,9.95565104231256,7.705379771146531,2.3515139114518786
C0095,Cancer,Tumor,5.152649125440384,16.864146107146926,3.704644344814091,2.586289694163681,8.353256102389702,8.662772866408442,1.3443402152944477
C0096,Cancer,Healthy_Control,5.236945486281102,16.25907922887392,3.435111310574475,2.1590098824240487,9.977875608891484,7.965920481393692,0.6040967761720599
C0097,Cancer,Tumor,4.859577698352733,11.266484685598137,1.2127507577028165,3.0560371780516213,6.6970309350456265,6.874857041450184,-0.3074269962374394
C0098,Cancer,Tumor,5.109108932214389,8.263436784533507,1.9179301818779197,3.8890585003409237,10.101837001715436,7.3230314695677325,1.5373201043546803
C0099,Cancer,Tumor,5.902846721373571,17.767892000954326,4.8074083120625914,4.900987245682694,10.212330122361823,6.365681508152046,1.1815037410186855
C0100,Cancer,Tumor,4.933398728133615,12.266171824413224,3.706166289964835,2.5039389094430433,11.097043993408606,6.543024846841252,1.1350959590985938
C0101,Cancer,Tumor,5.073233736185482,11.080855461122741,2.383813713549899,5.363277690287543,9.074820672780021,6.270205101466314,1.5108953704317545
C0102,Cancer,Tumor,4.395288666000927,13.500359245178068,3.6011649670918153,2.35463721599992,7.954303689083957,7.790883715834626,1.8121267194299697
C0103,Cancer,Tumor,5.516922196672358,16.111743377872774,4.765475982120631,3.8793185444582696,11.568304149081795,6.745638462242535,1.0998357916300359
C0104,Cancer,Healthy_Control,4.854238666051981,13.482016665679758,1.819342380121089,4.293377187836233,11.372539262425132,4.263652973909011,-0.4355372242365776
C0105,Cancer,Tumor,5.30851346314479,12.021395291967785,2.7659663527948237,4.710024996818462,7.92437476928518,7.013956401372475,-0.31435008158862043
C0106,Cancer,Tumor,5.023928969206496,13.638806861095468,2.235951951358862,1.432297729774021,10.047471508579111,6.112075513660018,0.2556614739728227
C0107,Cancer,Tumor,4.984811366783581,14.204671511178706,3.373218260893102,1.8359964532484354,11.890594272282158,11.66813738333246,0.1594880905510625
C0108,Cancer,Tumor,4.709882080381476,13.964072417856219,4.475920000873407,2.3737218708740557,8.736673995420519,8.338205248622325,0.9803549645707678
C0109,Cancer,Tumor,4.4965878073773755,13.362270001006936,4.036947352433735,3.224025312663889,11.151080783601579,6.282650144704892,1.8543451580866308
C0110,Cancer,Healthy_Control,4.203026693341384,13.262635266868745,4.0193651290600965,5.37679121973258,10.495629239938618,8.128261303258341,0.8120141987205084
C0111,Cancer,Tumor,5.471671509031222,13.76439775502912,2.1028195560076957,4.024699229847455,10.413814617500247,7.766406580947068,2.247550067499083
C0112,Cancer,Tumor,5.472418345350289,13.751701758288597,3.456674514935081,4.339160334923456,10.294324885016229,7.260821003667568,1.653954290003573
C0113,Cancer,Healthy_Control,4.029318837199302,13.943553486060248,3.1125900552638113,4.553549936475499,9.161798016740486,5.242605105353533,0.8236614967100095
C0114,Cancer,Healthy_Control,5.042736219051829,13.435393256873937,3.083218944658744,2.8522029761200445,8.182773889710665,10.395117656704326,0.3440470602840522
C0115,Cancer,Tumor,4.391864448036198,15.311356960633919,3.2732086416886874,3.8731559846134322,10.374580262668063,6.433835621702016,0.40910658583820503
C0116,Cancer,Tumor,5.4844181597076815,13.758242676694003,3.7806011131838946,4.076318492230469,8.946166239995913,8.722459888912535,4.139983347994093
C0117,Cancer,Tumor,3.990968534335746,13.855894987877956,3.7404700512488342,5.755074768114827,11.05842976875771,6.871290497846062,-0.4892792874356793
C0118,Cancer,Tumor,5.0762421444005925,15.728385295916196,2.7354270206697655,4.947451800526409,9.970696958844947,7.857966511269569,1.3727915776441655
C0119,Cancer,Tumor,5.018955213128212,13.37936917041279,2.8968338524470014,3.336895782657291,9.480317091429866,4.072190626742891,0.9828950654241839
C0120,Cancer,Tumor,4.571023575605504,14.320452608461846,4.162959197621706,3.640652589952373,9.894311711046212,7.58898577213764,1.0799746886786346
C0121,Cancer,Tumor,5.092328891673716,14.303899358470883,5.33669348658036,5.692441850724155,11.361290778330943,9.152938980682684,1.4045296270475731
C0122,Cancer,Tumor,4.512922644482019,15.567802142323567,2.884295686209174,4.096956435943466,7.345251424249579,9.028161255282992,2.0756193742443108
C0123,Cancer,Healthy_Control,5.086611977878864,10.285444176474785,3.717948092304359,2.623557109126197,12.94213539153873,8.88674107919749,0.3301214101603205
C0124,Cancer,Tumor,5.1267698738770315,15.977580814348473,3.6886893307178914,4.886675201323354,9.621416059917436,6.79084057060353,0.6042702373276528
C0125,Cancer,Tumor,5.7904006998578215,12.94059611701575,4.729880644226742,4.075006694952375,8.664819440646827,4.1968072034672,2.2659881600404943
C0126,Cancer,Tumor,4.855720390077737,16.160299157469254,3.571633641261151,2.4397669335653758,11.112451976104971,3.2545034753354685,2.1807178729014636
C0127,Cancer,Tumor,4.786982859500731,11.536341392125031,2.91809196340075,3.2616604641656544,7.49029645090582,2.889888634801527,0.8596833464288696
C0128,Cancer,Tumor,5.329449964336951,14.264574520002427,2.9082369802000096,3.8245424405296706,9.604755693745084,8.61058824958993,1.2282552465445733
C0129,Cancer,Tumor,3.999550133681981,12.586778436375255,3.591009457753826,3.9770588161663847,7.814434281752502,4.2400139005370665,-0.8818422995462876
C0130,Cancer,Tumor,4.794599765665279,15.508132575101676,2.6406969153716195,1.6356141122375245,9.100879244561867,7.162337539597514,3.3342031629687714
C0131,Cancer,Tumor,4.672665851617645,10.87520581548823,2.7832715591170296,3.807902451679816,10.369857936419372,5.280045403712519,0.0014203777128591888
C0132,Cancer,Tumor,4.230744365443475,12.621816758486162,3.072357118250124,2.8619536716802605,7.455361962712518,6.0550091398814025,2.2352729072007413
C0133,Cancer,Tumor,4.845234646273773,12.547995509838241,2.441737616750465,4.88387031267081,9.73048239794694,7.796510921486862,1.2086765264330628
C0134,Cancer,Healthy_Control,4.482180023412749,10.214493798361085,3.3596540958952796,5.288375655884691,9.71495373524047,6.5895255282660985,1.9279532036888933
C0135,Cancer,Tumor,4.682335120050087,14.768038793134187,3.892191818279398,3.6399268964151315,12.48633045073787,5.722493376680957,0.4639992704562679
C0136,Cancer,Tumor,5.1028833727331655,14.249059951564249,3.133396918345809,2.9577100635315783,6.359362693504954,7.483290946376414,2.688935088886477
C0137,Cancer,Tumor,4.506991928668697,15.570086541392453,1.4918542526765997,3.5271476922047507,13.531319644283835,7.307959372764492,2.897737907562429
C0138,Cancer,Tumor,4.7091820624752705,13.278231675623582,3.0522387824752197,4.456431990840907,11.025067895938044,8.256812258110834,0.711454997946105
C0139,Cancer,Tumor,4.305337244400211,16.13641208250938,3.028212303972422,1.914555318940704,9.204097526079714,6.368116198718536,1.696689113892032
C0140,Cancer,Tumor,5.276066498603362,12.758073373394607,3.6927863158662166,3.2349478615381724,10.404653230341049,6.982085770813153,1.7432721566725564
C0141,Cancer,Tumor,4.431024119089382,15.402823790804117,3.727983779163426,2.991208247894634,10.497700062364219,6.238967862980573,0.8392162935665255
C0142,Cancer,Healthy_Control,5.087490494540086,15.921846622366964,2.675939551931083,2.240250042073641,11.916901203131435,7.5182867564484965,-0.10084225726115625
C0143,Cancer,Tumor,4.734983395195374,16.278998992841128,3.0273665684604265,2.6278356060442576,7.699743889365736,7.6365913394575795,0.3041578279379593
C0144,Cancer,Tumor,4.3803310925852665,14.132056385260293,4.320195475410144,3.777315956312608,6.064681579246384,5.880283784383161,0.236196496023114
C0145,Cancer,Tumor,4.3782959542265605,14.31714700513203,2.155517911597844,5.127935703922411,9.052392137436645,6.377001451665855,1.197382319243055
C0146,Cancer,Tumor,4.563684620304982,14.328008727868744,2.689734770903819,3.015357327819686,12.608359054025343,8.209428314253433,0.39391220360181656
C0147,Cancer,Tumor,4.004488378418706,10.669355561358724,2.926417094758448,3.6801519328060412,10.143779485512988,7.520618377740599,2.297619012348923
C0148,Cancer,Tumor,4.379793032912732,13.786852727079081,3.4323869322701284,4.328471490383547,7.865402804876281,5.714535220945407,0.3300233948703071
C0149,Cancer,Tumor,5.303755423541073,12.807512555083303,4.395035916129734,2.7933012655608866,12.244148797165241,6.043292446828115,2.336048525595552
C0150,Cancer,Tumor,5.4816567373683345,15.137071816152794,3.7959555520447563,3.725118997755281,7.89750126389896,6.558699081171951,1.9589435183855786
C0151,Cancer,Tumor,5.399004304665663,10.987003758629589,1.7474690094549354,5.025550912457895,12.160612359846349,5.277247961747187,1.9875109676135885
C0152,Cancer,Tumor,4.341649115520804,17.32290528703129,1.1889809338262671,4.212955451945006,8.33221153655727,6.132629267156529,3.160830945745351
C0153,Cancer,Tumor,4.7524658087098315,14.103890469341527,2.773446212347648,2.8217981965771606,11.065513910742016,7.625443240242644,2.270367433293623
C0154,Cancer,Tumor,5.8280617361955835,11.724749143026536,2.7245870920850517,2.9035722406767843,12.023483349051475,5.23572452528224,3.030163661867872
C0155,Cancer,Tumor,5.17806590977573,14.039980308299064,1.5327488128412263,3.2972051238940137,13.289168120749178,7.700133338664373,1.3589783282686279
C0156,Cancer,Tumor,4.117894350767176,10.996289947292427,3.8477277062915576,5.955978443852419,11.942683137264439,9.036974558570577,2.0262995377487263
C0157,Cancer,Tumor,4.446966760297946,13.561866706509578,2.453200111294156,4.588346689997952,11.340827220173951,6.7833640064604,2.533979968072252
C0158,Cancer,Tumor,5.422678864361349,12.762746851791565,4.3960021685050785,3.0718260734415805,12.82568153705451,4.166412552717653,3.496185680843861
C0159,Cancer,Tumor,4.742212277705576,14.89523532945272,2.5352208626951738,3.7796831760700806,12.014945711536072,6.0067387797523475,0.21241358336074212
C0160,Cancer,Tumor,5.039026573516955,10.776776927735941,2.0882582878481704,4.499423688641689,12.30247168967463,7.011793659478265,2.0843449032097014
C0161,Cancer,Tumor,4.940397865356707,17.880610000672675,4.518455922991792,3.6419257819711635,10.749265963429382,7.891461162867631,-0.10536080120642355
C0162,Cancer,Tumor,5.148532200371106,13.99640498424879,1.9108127492750353,3.857901577208032,11.279966641383503,3.5372402754113494,0.7384734489927247
C0163,Cancer,Tumor,5.431182976745704,15.531766723417213,2.681994516295032,2.8704212143317873,10.79093231130699,7.304343705457208,1.5865490445126118
C0164,Cancer,Tumor,5.0819822408302535,12.35230124123031,3.3350355349512286,3.3813427191249135,6.4674004712495945,6.625355571891393,2.623280654179739
C0165,Cancer,Tumor,5.753533904750991,15.215079476359875,2.7036600066924734,4.584266539961089,8.638310567519294,8.5370915974637,1.6973330407835263
C0166,Cancer,Tumor,5.124622901501629,14.844528505822646,3.1783487587071546,3.4324933509061712,11.2075259567525,5.737492233688275,3.720608623028279
C0167,Cancer,Tumor,4.936541264149187,12.936489526510433,3.1740947401818502,2.603631017358892,10.22961761601089,7.99477112086397,0.13733182245391817
C0168,Cancer,Tumor,5.371183971835344,16.697466404804324,3.6466422890651398,5.167527762472189,8.596247914057665,7.034540473797908,2.5965681162243266
C0169,Cancer,Tumor,6.407448751977381,11.886741832003207,2.2813419418572054,4.572845280117482,10.77139327913316,6.988089229309517,2.6292453367155915
C0170,Cancer,Tumor,4.458571564126483,14.45293639028595,2.0001040021765806,4.300429569592279,11.116386194606656,6.801887803769933,2.8111350816680867
C0171,Cancer,Tumor,4.851836234406671,13.950943222165453,2.6863640002595144,2.5966268038682916,10.577908008627578,6.237932834558559,1.4177759492475246
C0172,Cancer,Healthy_Control,5.371340026797785,15.472812973744876,3.9044250723189586,2.9621110949820197,10.92134831128997,5.3331096509902425,0.8427052592828049
C0173,Cancer,Healthy_Control,5.78874035582184,15.01189261237775,3.578237124717717,1.1724852561037604,5.658735506220242,3.4698586398464406,0.0307031411762555
C0174,Cancer,Healthy_Control,4.5832798269001245,14.735969748403551,2.9253608730648235,4.4984169857136616,12.75334503666225,2.498371424477889,1.8538065132849226
C0175,Cancer,Tumor,5.47951399402794,11.06171399349052,3.12286867157587,1.884540566869413,13.144166838621683,7.627943997359656,1.3664050118533435
C0176,Cancer,Healthy_Control,4.803877361609883,12.61845940185654,3.265588003197874,2.1392155515485975,8.816826920642548,10.043471654565952,2.6977871205252226
C0177,Cancer,Tumor,4.7038272830463255,13.834331343373973,3.708878422151271,2.5477192009492535,11.113979640679663,6.234622588661444,1.8128231773445065
C0178,Cancer,Tumor,5.658345890590762,14.031589092604511,3.921108853640116,3.3494839762957187,6.567397797755989,4.849398648635923,2.420560466175105
C0179,Cancer,Tumor,4.257356414852554,14.190000835359992,3.218259332863524,3.4556886859383145,10.456057689058616,6.313795412513841,1.4189663485625499
C0180,Cancer,Tumor,5.264394171141018,16.067472938948804,3.798933854404217,3.68577682855597,9.70416054827118,4.766130316191977,0.9759771861437307
C0181,Cancer,Healthy_Control,6.160650866870222,13.830364113290232,4.3946774074037425,3.613635051960944,7.3489001599013015,5.993596431935009,2.208143163170996
C0182,Cancer,Tumor,4.539389146369376,15.18206962191254,3.1708128413390897,4.489669816626823,13.685300071260368,6.41517543418297,1.288158780684026
C0183,Cancer,Tumor,4.832120699835633,14.056514132034764,3.1248208280061798,4.250092077743813,12.089201352966956,6.414314113225051,1.5006738770785646
C0184,Cancer,Tumor,5.008777156108309,13.501154110821831,3.8133416495526333,3.9972969163783976,11.782463321402306,7.796992346946628,-0.7418047795138616
C0185,Cancer,Tumor,5.28907873489915,13.949072230469609,3.561087365023048,2.6971763084449525,10.361162510161202,6.336753828758701,2.367263975201923
C0186,Cancer,Healthy_Control,5.900144435909453,14.964241792592924,2.9058327023296115,5.2082632152238455,10.413960401812782,7.129289384550171,1.428977063289251
C0187,Cancer,Tumor,5.209646400970599,15.451851347402059,4.814622764468958,3.4358596138466604,11.002244788318496,9.039630621082088,2.978305828374251
C0188,Cancer,Tumor,5.3714492048572025,14.720654757024622,1.0313626853913647,3.533803382259208,9.932907266472377,6.509378925557405,3.3118635848809603
C0189,Cancer,Tumor,5.058276504195893,10.010051029948679,1.6927732628710304,4.92013723976809,8.994023166292028,5.8965624450208205,0.77441237125183
C0190,Cancer,Healthy_Control,4.172642523372754,14.949793456058634,2.7690401964007765,2.377788755347177,10.085638020077784,5.7787340012176,0.7376125494509886
